seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
13735,759764,154,46261425,108',"Goal! Constància 1, Girona 3. Vladyslav Vanat (Girona) right footed shot from a difficult angle on the left to the high centre of the goal. Assisted by Thomas Lemar following a fast break.",2025-10-29 05:18:30
13735,759764,155,46285947,110',Attempt blocked. Iván Martín (Girona) left footed shot from the centre of the box is blocked. Assisted by Vladyslav Vanat.,2025-11-26 06:13:22
13735,759764,156,-1,110',"Corner, Girona. Conceded by Mateo Garcías.",2025-10-29 05:18:30
13735,759764,157,46261571,112',"Attempt missed. Thomas Lemar (Girona) left footed shot from outside the box is close, but misses to the right. Assisted by Vladyslav Vanat.",2025-10-29 05:18:30
13735,759764,158,46285950,113',Foul by Thomas Lemar (Girona).,2025-11-26 06:13:22
13735,759764,159,46285950,113',Pau García (Constància) wins a free kick in the defensive half.,2025-11-26 06:13:22
13735,759764,160,46285952,114',Foul by Hugo Rincón (Girona).,2025-11-26 06:13:22
13735,759764,161,46285952,114',Joan Antoni Socias (Constància) wins a free kick on the left wing.,2025-11-26 06:13:22
13735,759764,162,46261762,115',Attempt missed. Pau Oliver (Constància) right footed shot from outside the box misses to the left. Assisted by Damiá Ramos.,2025-10-29 05:18:30
13735,759764,163,46285956,115',"Corner, Constància. Conceded by Hugo Rincón.",2025-11-26 06:13:22
13735,759764,164,46285957,116',"Corner, Constància. Conceded by Thomas Lemar.",2025-11-26 06:13:22
13735,759764,165,46285958,116',Foul by Miguel Buades (Constància).,2025-11-26 06:13:22
13735,759764,166,46285958,116',Vladyslav Krapyvtsov (Girona) wins a free kick in the defensive half.,2025-11-26 06:13:22
13735,759764,167,46261822,117',Attempt missed. Iván Ojeda (Constància) left footed shot from a difficult angle and long range on the left is too high. Assisted by Joan Antoni Socias.,2025-10-29 05:18:30
13735,759764,168,46285962,118',"Offside, Girona. Bryan Gil is caught offside.",2025-11-26 06:13:22
13735,759764,169,46285964,119',"Offside, Girona. Thomas Lemar is caught offside.",2025-11-26 06:13:22
13735,759764,170,46261925,120',"Goal! Constància 2, Girona 3. Pau García (Constància) right footed shot from outside the box to the top right corner.",2025-10-29 05:18:30
13735,759764,171,-1,120',Fourth official has announced 0 minutes of added time.,2025-10-29 05:18:30
13735,759764,172,46285967,120'+1',Damiá Ramos (Constància) wins a free kick in the defensive half.,2025-11-26 06:13:22
13735,759764,173,46285967,120'+1',Foul by Viktor Tsygankov (Girona).,2025-11-26 06:13:22
13735,759764,174,46285969,120'+2',Foul by Miguel Buades (Constància).,2025-11-26 06:13:22
13735,759764,175,46285969,120'+2',Viktor Tsygankov (Girona) wins a free kick on the right wing.,2025-11-26 06:13:22
13735,759764,176,46261978,120'+2',"Second Half Extra Time ends, Constància 2, Girona 3.",2025-10-29 05:18:30
13735,759764,177,-1,,"Match ends, Constància 2, Girona 3.",2025-10-29 05:18:30
13735,759765,0,-1,,Lineups are announced and players are warming up.,2025-10-30 05:17:57
13735,759765,1,-1,,First Half begins.,2025-10-30 05:17:57
13735,759765,2,46388911,4',Andy Escudero (Ceuta) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759765,3,46388911,4',Foul by Guille Bernabeu (La Unión Atlético).,2025-11-14 06:14:21
13735,759765,4,46388916,5',Attempt saved. Samuel Obeng (Ceuta) right footed shot from the centre of the box is saved in the centre of the goal by Héctor Oliva (La Unión Atlético). Assisted by Andy Escudero.,2025-11-14 06:14:21
13735,759765,5,46388918,5',Attempt blocked. Salvi Sánchez (Ceuta) left footed shot from the centre of the box is blocked.,2025-11-14 06:14:21
13735,759765,6,46388919,5',"Offside, La Unión Atlético. Chus Ruiz is caught offside.",2025-11-14 06:14:21
13735,759765,7,46388921,6',Foul by Ekhiotz Orobiogoikoetxea (La Unión Atlético).,2025-11-14 06:14:21
13735,759765,8,46388921,6',Redru (Ceuta) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759765,9,-1,7',"Corner, Ceuta. Conceded by Asier Grande.",2025-11-14 06:14:21
13735,759765,10,46388928,8',Attempt saved. Yann Bodiger (Ceuta) header from the right side of the six yard box is saved in the top centre of the goal by Héctor Oliva (La Unión Atlético). Assisted by Salvi Sánchez with a cross.,2025-11-14 06:14:21
13735,759765,11,46388930,9',Aboubacar Bassinga (Ceuta) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759765,12,46388930,9',Foul by Yerai Dávila (La Unión Atlético).,2025-11-14 06:14:21
13735,759765,13,46388934,11',Attempt missed. Ekhiotz Orobiogoikoetxea (La Unión Atlético) left footed shot from the centre of the box misses to the right. Assisted by David Márquez with a cross.,2025-11-14 06:14:21
13735,759765,14,46388939,15',Attempt missed. Manu Sánchez (Ceuta) right footed shot from outside the box misses to the left. Assisted by Aboubacar Bassinga.,2025-11-14 06:14:21
13735,759765,15,46388944,19',"Offside, La Unión Atlético. Ekhiotz Orobiogoikoetxea is caught offside.",2025-11-14 06:14:21
13735,759765,16,46388400,20',"Goal! La Unión Atlético 0, Ceuta 1. Manu Vallejo (Ceuta) right footed shot from the left side of the box to the top right corner. Assisted by Samuel Obeng.",2025-11-14 06:14:21
13735,759765,17,-1,21',"Corner, La Unión Atlético. Conceded by Capa.",2025-11-14 06:14:21
13735,759765,18,46388950,24',"Offside, La Unión Atlético. Ekhiotz Orobiogoikoetxea is caught offside.",2025-11-14 06:14:21
13735,759765,19,-1,26',"Corner, La Unión Atlético. Conceded by Manu Vallejo.",2025-11-14 06:14:21
13735,759765,20,46388956,26',Attempt blocked. Yerai Dávila (La Unión Atlético) right footed shot from outside the box is blocked. Assisted by Ekhiotz Orobiogoikoetxea.,2025-11-14 06:14:21
13735,759765,21,46388401,29',"Goal! La Unión Atlético 0, Ceuta 2. Manu Sánchez (Ceuta) right footed shot from the centre of the box to the high centre of the goal. Assisted by Redru.",2025-11-14 06:14:21
13735,759765,22,46388965,31',Chus Ruiz (La Unión Atlético) wins a free kick on the right wing.,2025-11-14 06:14:21
13735,759765,23,46388965,31',Foul by Redru (Ceuta).,2025-11-14 06:14:21
13735,759765,24,-1,33',"Corner, La Unión Atlético. Conceded by Capa.",2025-11-14 06:14:21
13735,759765,25,46388971,33',Attempt missed. Guille Bernabeu (La Unión Atlético) right footed shot from the right side of the box misses to the right. Assisted by Armando Ortiz with a cross following a corner.,2025-11-14 06:14:21
13735,759765,26,46388975,35',Attempt blocked. Samuel Obeng (Ceuta) left footed shot from outside the box is blocked. Assisted by Redru.,2025-11-14 06:14:21
13735,759765,27,-1,37',Attempt missed. Salvi Sánchez (Ceuta) left footed shot from the right side of the box is high and wide to the left. Assisted by Manu Sánchez.,2025-11-14 06:14:21
13735,759765,28,46388979,39',Foul by Manu Sánchez (Ceuta).,2025-11-14 06:14:21
13735,759765,29,46388979,39',Miguel Pérez (La Unión Atlético) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759765,30,46388980,41',Attempt blocked. Armando Ortiz (La Unión Atlético) right footed shot from outside the box is blocked.,2025-11-14 06:14:21
13735,759765,31,-1,42',Delay in match (Ceuta).,2025-11-14 06:14:21
13735,759765,32,-1,42',Delay over. They are ready to continue.,2025-11-14 06:14:21
13735,759765,33,46388984,42',Handball by Guille Bernabeu (La Unión Atlético).,2025-11-14 06:14:21
13735,759765,34,46388986,43',Attempt saved. Miguel Pérez (La Unión Atlético) right footed shot from outside the box is saved in the bottom left corner by Pedro López (Ceuta).,2025-11-14 06:14:21
13735,759765,35,-1,43',"Corner, La Unión Atlético. Conceded by Pedro López.",2025-11-14 06:14:21
13735,759765,36,-1,45'+1',Fourth official has announced 2 minutes of added time.,2025-11-14 06:14:21
13735,759765,37,-1,45'+2',"First Half ends, La Unión Atlético 0, Ceuta 2.",2025-11-14 06:14:21
13735,759765,38,-1,45',"Second Half begins La Unión Atlético 0, Ceuta 2.",2025-11-14 06:14:21
13735,759765,39,46388402,45',"Substitution, La Unión Atlético. Diego Ruiz Molina replaces Roan Riera.",2025-11-14 06:14:21
13735,759765,40,46388403,45',"Substitution, La Unión Atlético. Karim El Kounni replaces Asier Grande.",2025-11-14 06:14:21
13735,759765,41,46388996,51',Ekhiotz Orobiogoikoetxea (La Unión Atlético) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759765,42,46388996,51',Foul by Manu Sánchez (Ceuta).,2025-11-14 06:14:21
13735,759765,43,46389000,54',"Attempt missed. Andy Escudero (Ceuta) left footed shot from the centre of the box is close, but misses to the right. Assisted by Manu Vallejo with a through ball.",2025-11-14 06:14:21
13735,759765,44,46389002,55',Foul by Yago Cantero (Ceuta).,2025-11-14 06:14:21
13735,759765,45,46389002,55',Karim El Kounni (La Unión Atlético) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759765,46,46389004,59',Foul by Chus Ruiz (La Unión Atlético).,2025-11-14 06:14:21
13735,759765,47,46389004,59',Redru (Ceuta) wins a free kick in the attacking half.,2025-11-14 06:14:21
13735,759765,48,46388404,59',"Substitution, La Unión Atlético. Darío Lozano replaces Armando Ortiz.",2025-11-14 06:14:21
13735,759765,49,46388405,59',"Substitution, La Unión Atlético. Francis Ferrón replaces Ekhiotz Orobiogoikoetxea.",2025-11-14 06:14:21
13735,759765,50,46389007,61',"Attempt missed. Samuel Obeng (Ceuta) left footed shot from the left side of the box is close, but misses to the left. Assisted by Aboubacar Bassinga.",2025-11-14 06:14:21
13735,759765,51,46389008,62',Foul by Manu Sánchez (Ceuta).,2025-11-14 06:14:21
13735,759765,52,46389008,62',Karim El Kounni (La Unión Atlético) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759765,53,46389010,64',"Offside, Ceuta. Salvi Sánchez is caught offside.",2025-11-14 06:14:21
13735,759765,54,46388406,65',"Substitution, Ceuta. Cristian Rodríguez replaces Andy Escudero.",2025-11-14 06:14:21
13735,759765,55,46388407,65',"Substitution, La Unión Atlético. Josema Raigal replaces Miguel Pérez.",2025-11-14 06:14:21
13735,759765,56,46388408,65',"Substitution, Ceuta. Gonzalo Almenara replaces Manu Sánchez.",2025-11-14 06:14:21
13735,759765,57,46389015,67',Attempt missed. Samuel Obeng (Ceuta) header from the left side of the six yard box misses to the right. Assisted by Redru with a cross.,2025-11-14 06:14:21
13735,759765,58,-1,67',Delay in match because of an injury Aboubacar Bassinga (Ceuta).,2025-11-14 06:14:21
13735,759765,59,46388409,68',"Substitution, Ceuta. Josema replaces Aboubacar Bassinga because of an injury.",2025-11-14 06:14:21
13735,759765,60,-1,68',Delay over. They are ready to continue.,2025-11-14 06:14:21
13735,759765,61,46389017,69',Foul by Diego Ruiz Molina (La Unión Atlético).,2025-11-14 06:14:21
13735,759765,62,46389017,69',Manu Vallejo (Ceuta) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759765,63,46389021,70',Attempt saved. Yago Cantero (Ceuta) header from the centre of the box is saved in the top centre of the goal by Héctor Oliva (La Unión Atlético). Assisted by Cristian Rodríguez with a cross.,2025-11-14 06:14:21
13735,759765,64,46389022,70',Foul by Yann Bodiger (Ceuta).,2025-11-14 06:14:21
13735,759765,65,46389022,70',Yerai Dávila (La Unión Atlético) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759765,66,46389026,72',Foul by David Márquez (La Unión Atlético).,2025-11-14 06:14:21
13735,759765,67,46389026,72',Salvi Sánchez (Ceuta) wins a free kick on the right wing.,2025-11-14 06:14:21
13735,759765,68,46388410,72',David Márquez (La Unión Atlético) is shown the yellow card for a bad foul.,2025-11-14 06:14:21
13735,759765,69,46389028,73',Foul by Salvi Sánchez (Ceuta).,2025-11-14 06:14:21
13735,759765,70,46389028,73',Karim El Kounni (La Unión Atlético) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759765,71,46389030,74',Attempt missed. Darío Lozano (La Unión Atlético) left footed shot from the centre of the box is too high following a set piece situation.,2025-11-14 06:14:21
13735,759765,72,46389032,75',Foul by Yerai Dávila (La Unión Atlético).,2025-11-14 06:14:21
13735,759765,73,46389032,75',Manu Vallejo (Ceuta) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759765,74,46389035,76',Handball by Gonzalo Almenara (Ceuta).,2025-11-14 06:14:21
13735,759765,75,46389039,78',Attempt missed. Josema Raigal (La Unión Atlético) header from the centre of the box misses to the right. Assisted by David Márquez with a cross.,2025-11-14 06:14:21
13735,759765,76,46389040,80',Foul by Darío Lozano (La Unión Atlético).,2025-11-14 06:14:21
13735,759765,77,46389040,80',Manu Vallejo (Ceuta) wins a free kick in the attacking half.,2025-11-14 06:14:21
13735,759765,78,46389041,81',Attempt saved. Cristian Rodríguez (Ceuta) right footed shot from outside the box is saved in the top centre of the goal by Héctor Oliva (La Unión Atlético).,2025-11-14 06:14:21
13735,759765,79,46389043,81',Foul by Samuel Obeng (Ceuta).,2025-11-14 06:14:21
13735,759765,80,46389043,81',Héctor Oliva (La Unión Atlético) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759765,81,46388411,82',"Substitution, Ceuta. Konrad de la Fuente replaces Samuel Obeng.",2025-11-14 06:14:21
13735,759765,82,46388412,82',"Substitution, Ceuta. Juanto Ortuño replaces Manu Vallejo.",2025-11-14 06:14:21
13735,759765,83,46389046,83',Foul by Yann Bodiger (Ceuta).,2025-11-14 06:14:21
13735,759765,84,46389046,83',Karim El Kounni (La Unión Atlético) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759765,85,46389050,85',Foul by Gonzalo Almenara (Ceuta).,2025-11-14 06:14:21
13735,759765,86,46389050,85',Karim El Kounni (La Unión Atlético) wins a free kick in the attacking half.,2025-11-14 06:14:21
13735,759765,87,46388413,85',Karim El Kounni (La Unión Atlético) is shown the yellow card.,2025-11-14 06:14:21
13735,759765,88,46388414,85',Gonzalo Almenara (Ceuta) is shown the yellow card.,2025-11-14 06:14:21
13735,759765,89,46389053,86',"Attempt missed. Diego Ruiz Molina (La Unión Atlético) header from the centre of the box is close, but misses to the left. Assisted by David Márquez with a cross.",2025-11-14 06:14:21
13735,759765,90,46389054,87',Foul by Darío Lozano (La Unión Atlético).,2025-11-14 06:14:21
13735,759765,91,46389054,87',Yann Bodiger (Ceuta) wins a free kick in the attacking half.,2025-11-14 06:14:21
13735,759765,92,46389056,90'+1',Diego Ruiz Molina (La Unión Atlético) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759765,93,46389056,90'+1',Foul by Juanto Ortuño (Ceuta).,2025-11-14 06:14:21
13735,759765,94,46389058,90'+1',Handball by Yerai Dávila (La Unión Atlético).,2025-11-14 06:14:21
13735,759765,95,-1,90'+2',Fourth official has announced 3 minutes of added time.,2025-11-14 06:14:21
13735,759765,96,-1,90'+2',"Offside, Ceuta. Salvi Sánchez is caught offside.",2025-11-14 06:14:21
13735,759765,97,46389061,90'+3',David Márquez (La Unión Atlético) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759765,98,46389061,90'+3',Foul by Salvi Sánchez (Ceuta).,2025-11-14 06:14:21
13735,759765,99,46389062,90'+4',Attempt saved. Yerai Dávila (La Unión Atlético) right footed shot from long range on the left is saved in the top left corner by Pedro López (Ceuta).,2025-11-14 06:14:21
13735,759765,100,-1,90'+4',"Second Half ends, La Unión Atlético 0, Ceuta 2.",2025-11-14 06:14:21
13735,759765,101,-1,,"Match ends, La Unión Atlético 0, Ceuta 2.",2025-11-14 06:14:21
13735,759766,0,-1,,Lineups are announced and players are warming up.,2025-10-30 05:17:57
13735,759766,1,-1,,First Half begins.,2025-10-30 05:17:57
13735,759766,2,-1,45',Fourth official has announced 2 minutes of added time.,2025-10-30 05:17:57
13735,759766,3,-1,45'+2',"First Half ends, Puente Genil 0, FC Cartagena 0.",2025-10-30 05:17:57
13735,759766,4,-1,45',"Second Half begins Puente Genil 0, FC Cartagena 0.",2025-10-30 05:17:57
13735,759766,5,46271899,45',"Substitution, Puente Genil. Cacho replaces Azael Martin.",2025-10-30 05:17:57
13735,759766,6,46272370,57',"Goal! Puente Genil 0, FC Cartagena 1. Kevin Sánchez (FC Cartagena) right footed shot from the centre of the box to the high centre of the goal. Assisted by Carlos Calderón.",2025-10-30 05:17:57
13735,759766,7,46272488,58',"Substitution, Puente Genil. Carlos Ramírez replaces Salvador Vegas.",2025-10-30 05:17:57
13735,759766,8,46272546,58',"Substitution, Puente Genil. Ismael García replaces Tomás Montenegro.",2025-10-30 05:17:57
